(0.7171351313591003, 3.0801455974578857, 0.43376174569129944),
(0.781340479850769, 2.9981889724731445, -0.24801644682884216),
(0.781340479850769, -1.9213231801986694, 0.21588656306266785),
(0.7790856957435608, -1.8682637214660645, -0.3184289336204529),
(0.8326057195663452, -1.7120381593704224, -0.36111700534820557),
(0.8326057195663452, -1.8682637214660645, -0.3184289336204529),
(0.5579609870910645, 0.006436433643102646, 0.8696632385253906),
(0.8319942951202393, 2.9981889724731445, -0.24801644682884216),
(0.777836799621582, -1.741842269897461, -0.3247907757759094),
(0.7742758989334106, -1.4810346364974976, -0.05313137173652649),
(0.7771696448326111, -1.00546133518219, -0.03775176405906677),
(0.7763375043869019, -0.7531055212020874, -0.4145511984825134),
(0.7821806073188782, 1.5156824588775635, -0.3761022984981537),
(0.778512179851532, 1.7870898246765137, 0.021203219890594482),
(0.7819241285324097, 2.3199498653411865, 0.021203219890594482),
(0.7786564826965332, 2.5433144569396973, -0.2119552195072174),
(0.8294459581375122, -1.4810346364974976, -0.05313137173652649),
(0.8321085572242737, -1.00546133518219, -0.03775176405906677),
(0.8331294059753418, -0.7531055212020874, -0.4145511984825134),
(0.8326057195663452, 1.5156824588775635, -0.3761022984981537),
(0.8326057195663452, 1.7870898246765137, 0.021203219890594482),
(0.8326057195663452, 2.3199498653411865, 0.021203219890594482),
(0.8326057195663452, 2.5605978965759277, -0.373975545167923),
(0.8326057195663452, -0.9802751541137695, 0.01928386464715004),
(0.8326057195663452, -0.7274966239929199, -0.35770413279533386),
(0.781340479850769, 2.586005449295044, -0.17305906116962433),
(0.781340479850769, 3.0221009254455566, -0.13570517301559448),
(0.8326057195663452, 1.4860929250717163, -0.32122182846069336),
(0.8326057195663452, 1.7579810619354248, 0.0763402208685875),
(0.8326057195663452, -1.510739803314209, 0.0016865991055965424),
(0.8326057195663452, -1.7624194622039795, -0.2631379961967468),
(0.7704886794090271, -1.878308653831482, -0.22487328946590424),
(0.781340479850769, -1.7624194622039795, -0.2631379961967468),
(0.781340479850769, -1.510739803314209, 0.0016865991055965424),
(0.781340479850769, -0.9802751541137695, 0.01928386464715004),
(0.781340479850769, -0.7274966239929199, -0.35770413279533386),
(0.781340479850769, 1.4860929250717163, -0.32122182846069336),
(0.781340479850769, 1.7579810619354248, 0.0763402208685875),
(0.781340479850769, 2.3473060131073, 0.07723036408424377),
(0.8326057195663452, -1.8682637214660645, -0.24926167726516724),
(0.8326057195663452, 2.586005449295044, -0.17305906116962433),
(0.8326057195663452, 3.0221009254455566, -0.13570517301559448),
(0.8326057195663452, 2.3473060131073, 0.07723036408424377),
(0.6041459441184998, 0.04135918989777565, 0.8408903479576111),
(0.7634262442588806, -1.5490639209747314, 0.29553282260894775),
(0.7634262442588806, 1.2558506727218628, 0.41057053208351135),
(0.6805465221405029, 1.2525413036346436, 0.6852112412452698),
(0.5194447636604309, 0.04135918989777565, 0.8408903479576111),
(0.6787250638008118, -1.5490639209747314, 0.29553282260894775),
(0.5958453416824341, 1.2525413036346436, 0.6852112412452698),
(0.6787250638008118, 1.2558506727218628, 0.41057053208351135),
(0.781340479850769, 1.258226990699768, 0.34628915786743164),
(0.6020301580429077, 1.255395531654358, 0.7503694295883179),
(0.8326057195663452, 2.5433144569396973, -0.2119552195072174),
(0.781340479850769, 2.568861961364746, -0.15508323907852173),
(0.8326057195663452, 2.568861961364746, -0.15508323907852173),
(0.8311007022857666, -1.7132198810577393, -0.2970174252986908),
(0.7838910222053528, -1.7132198810577393, -0.2970174252986908),
(0.8326057195663452, -1.7421070337295532, -0.24176466464996338),
(0.781340479850769, -1.7421070337295532, -0.24176466464996338),
(0.0, 3.139596700668335, 0.4234495759010315),
(0.0, 3.001542329788208, -0.24725037813186646),
(0.0, -2.038949728012085, 0.19465813040733337),
